text,label
"We Are the People For politicians who remember 1989 and the fall of the Berlin wall, the historic echo must be deafening. It all began in Leipzig, where in a Monday-night ritual marchers took ",Politics
"KIDNAPPED ITALIANS: ROME, 4 BIG PICTURES ON CAMPIDOGLIO (AGI) - Rome, Sept. 11 - As of Saturday afternoon the piazza del Campidoglio in Rome displays 4 large photographs of Simona Pari, Simona Torretta and the two kidnapped Iraqis until they will be released.",Politics
"Jimenez Wins BMW Open; 4 Claim Ryder Spots (AP) AP - Spain's Miguel Angel Jimenez won his fourth title on the European tour this season, and four others claimed Ryder Cup berths Sunday at the BMW Open. The event was dominated by competition for Europe's Ryder Cup team. Englishmen Paul Casey finished third to secure one of four guaranteed spots and was joined by countrymen David Howell and Ian Poulter and Irishman Paul McGinley.",Sport
"Long and the short of it is we are still record breakers A BASSET hound living in Germany has just made it into the 50th anniversary edition of the Guinness Book of Records for possessing the longest canine ears in the world, measuring a fine 33.",Politics
"All Change in Bundesliga Title Race Week Four threw up some surprising results over the weekend as current high-flyers had their wings clipped and new faces staked their claims in a title race that, although barely a month old, is already wide open.",Sport
"Surge of Baghdad Violence Leaves 59 Dead (AP) AP - Insurgents hammered central Baghdad on Sunday with one of their most intense mortar and rocket barrages ever in the heart of the capital, heralding a day of violence that killed nearly 60 people nationwide as security appeared to spiral out of control.",Politics
Caution: Angry Artists at Work Political fervor stemming from the Republican National Convention is being translated into art in mediums that range from painting and sculpture to Web art to political ephemera.,Politics
"Bill Simmons I #39;m starting to wonder if  quot;Puerto Rico 92, USA 73 quot; was one of those life-altering upsets, along the lines of  quot;USA 4, USSR 3 quot; and  quot;Cadwallader 99, Nevada State 98. quot; It #39;s not that we lost. I knew that was going to happen. Even predicted it. It was the way ...",Sport
"Magath says Bayern honeymoon is over after poor start Bayern Munich coach Felix Magath, who criticised his new players for the time they spent putting on hair gel, warned on Friday that his honeymoon period is over and he plans to get tougher with the squad.",Sport
Iraqis aim to decide new assembly The Baghdad conference on Iraq's future goes into an unscheduled fourth day as a peace bid fails in  Najaf.,Politics
"Putin Moves to Strengthen Kremlin's Power MOSCOW - Responding to a spate of deadly terror attacks, President Vladimir Putin announced a series of anti-terror initiatives Monday that would strengthen the Kremlin's grip on every layer of Russian political life.    Putin told Cabinet members and security officials convened in special session that the future of Russia was at stake, and called for creation of a powerful anti-terror agency...",Politics
"Coup Plot: Thatcher #39;s Son Charged Mark Thatcher, the son of the former United Kingdom prime minister, was arraigned in court yesterday following his arrest over an alleged coup attempt in Equatorial Guinea.",Politics
"Red Sox Rally Past Yankees in Ninth (AP) AP - After coming back against Mariano Rivera for the second time this season, the Boston Red Sox think they'll overtake the New York Yankees in the AL East. Orlando Cabrera and Johnny Damon hit RBI singles in the ninth inning Friday night in Boston's 3-2 victory that cut the Yankees' lead to 2 1/2 games.",Sport
"Boss defends Wal-Mart's record Lee Scott, chief executive of retail giant Wal-Mart, tells the BBC that his firm's many critics have got it wrong.",Politics
"Five Palestinians killed Israeli attack that targeted Hamas activist in Gaza City JERUSALEM Israel set off a mysterious explosion in an olive grove near the house of a senior Hamas activist Wednesday, killing five Palestinians and wounding seven. The strike came just before Prime Minister Ariel Sharon faced a key party test linked to ...",Politics
"Damage at Shi #146;ite cemetery stirs up complex feelings in Najaf  NAJAF, Iraq -- Throughout the battle that smashed crypts, splintered memorial plaques, and scattered unexploded bombs across the Valley of Peace cemetery in Najaf, US troops painted the decision of the Mahdi Army rebels to fight among the graves as a sign of disrespect for the religion they say they defend.",Politics
"Alleged coup leader Mann  #39;tortured #39; BRITISH soldier of fortune and former Scots Guard officer Simon Mann, the alleged leader of a failed African coup dtat, has been specially targeted for systematic torture by guards in Zimbabwes notorious Chikurubi Prison, according to two ",Politics
"Layton says he and Martin agree they must co-operate in House (Canadian Press) Canadian Press - OTTAWA (CP) - NDP Leader Jack Layton says he and Prime Minister Paul Martin agree they must co-operate to make Parliament work this fall. Layton and Conservative Leader Stephen Harper each met privately Monday with Martin, the same day the Liberals began their annual summer caucus.",Politics
NL Wrap: Marlins Rally to Beat Expos in Chicago  NEW YORK (Reuters) - Juan Pierre had three hits and scored  a run as the Florida Marlins overcame the Montreal Expos 6-3 in  a National League game played at the rival league Chicago White  Sox's home stadium Monday.,Sport
Canadian tutu man gets five months for Olympic plunge A tutu-clad Canadian who jumped into the Olympic diving pool after a competition was convicted Wednesday of interrupting the games and sentenced to five months in jail. He was released pending an appeal. ,Sport
Israel's Sharon Accuses Far-Right of Inciting War (Reuters) Reuters - Israeli Prime Minister Ariel Sharon\accused far-rightists on Sunday of trying to incite civil war\over his plan to withdraw from the occupied Gaza Strip and\called for measures to curb such groups.,Politics
"NCAA says Williams can #39;t return to Trojans Los Angeles, CA (Sports Network) - The NCAA has rejected wide receiver Mike Williams #39; bid to once again play football at Southern California.",Sport
Teixeira hits pair of home runs to lead Rangers to 7-6 win over &lt;b&gt;...&lt;/b&gt; Chan Ho Park couldn #39;t hold the lead after Mark Teixeira #39;s first home run. Francisco Cordero made sure Teixeira #39;s second one held up for the Texas Rangers.,Sport
"Premiership: Pompey win thriller Portsmouth won a seven-goal thriller at Fratton Park against Fulham, Aiyegbeni Yakubu netting a hat-trick. The home side were 4-3 winners in the end, although Fulham had earlier pulled back two goals after going 3-0 down very early on the match.",Sport
"Gay Couples Plan to Appeal Mass. Ruling BOSTON - A state judge upheld a 1913 law that prohibits out-of-state gay couples from marrying in Massachusetts, where same-sex marriage between residents has been legal since May.    The eight couples who filed the lawsuit - from Connecticut, Rhode Island, New Hampshire, Vermont, Maine and New York - sought a preliminary injunction blocking enforcement of the statute, claiming it is inherently discriminatory...",Politics
"Report: Williams Considers Possible Return To Miami Miami, FL -- Ricky Williams, who shocked the football world when he announced his retirement at the age of 27, has made inklings to Miami Dolphins head coach Dave Wannstedt about returning to the club.",Sport
"Pakistani Jets Attack Suspected Militants WANA, Pakistan Sept. 9, 2004 - Pakistani warplanes pummeled a suspected al-Qaida training facility near the border with Afghanistan on Thursday, flattening a vast mud-brick compound and killing at least 50 fighters, the military said.",Politics
"Everton to meet on Monday to discuss new funding Everton #39;s board of directors will meet on Monday to discuss new investment in the hard-up English Premier League side, the club said on Sunday.",Sport
"Russia Slams West for Double Standards on Beslan  MOSCOW (Reuters) - Russian Foreign Minister Sergei Lavrov  accused the West of double standards on terrorism in the wake  of his country's bloodiest hostage crisis, highlighting a  growing rift over the issue between the former Cold War foes.",Politics
"Pakistan #39;s Caretaker Prime Minister Steps Down Pakistan #39;s caretaker prime minister has stepped down, clearing the way for Finance Minister Shaukat Aziz to take control of the country #39;s Parliament.",Politics
Indian foreign minister says Kashmir  #39;not a nuclear flashpoint #39; NEW DELHI : Indian Foreign Minister Natwar Singh said that the dispute over Kashmir was not a nuclear flashpoint and that there had been progress in recent talks with his Pakistani counterpart.,Politics
Packers Activate Cornerback McKenzie (AP) AP - The Green Bay Packers activated cornerback Mike McKenzie and waived tight end Sean McHugh on Saturday.,Sport
"Danny Williams: Self Help Contender Danny Williams, Mike Tyson sweepstakes victor and career underachiever, has been trying all week to look the part of the next big some-body, reformed heavyweight on a mission, destinys ",Sport
Final Preseason Game Important for McMahon (AP) AP - Don't tell Mike McMahon the NFL's final exhibitions are meaningless.,Sport
"Security overkill in Athens means more empty seats It was splashed on the front page of Greece #39;s mass-circulation To Vima, a left-leaning daily newspaper:  quot;Muslim blessing for the Athens Games.",Sport
"House OKs Fines for Lawyers for Meritless Suits (Reuters) Reuters - The House of Representatives on\Tuesday passed a bill to punish lawyers who file lawsuits\deemed meritless by a judge, and bar them from shopping around\for a sympathetic court.",Politics
"Israel Hits Hamas Training Camp in Gaza, Killing 14  GAZA (Reuters) - Israeli tanks, helicopters and warplanes  pounded a Hamas training camp on Tuesday, killing 14 militants  in the deadliest ever strike against the Islamic faction a week  after it carried out a double suicide bombing.",Politics
"Athletics not worth the price Big-time college athletic departments who assert that their teams' success leads to increased alumni donations and a better applicant pool have created an  quot;arms race quot; for athletic supremacy when funds could be better spent elsewhere on campus, according to a study by the Knight Foundation Commission on Intercollegiate Athletics.",Sport
"Exhausted Agassi Withdraws from Long Island Tournament  NEW YORK (Reuters) - American Andre Agassi has withdrawn  from the TD Waterhouse Cup, starting on Monday on Long Island,  citing fatigue.",Sport
"Jackson maid 'acted suspiciously' Michael Jackson's maid acted suspiciously during a raid at his ranch, a sheriff's deputy tells a court.",Politics
Cricket: Anderson offers England victory as Windies lose Lara &lt;b&gt;...&lt;/b&gt; LONDON : James Anderson took the crucial wickets of Chris Gayle and Brian Lara as England pressed for victory in the fourth Test against the West Indies at the Oval here.,Sport
"US, Iraqi Forces Launch Major Offensive in Northern Iraq, 8 People &lt;b&gt;...&lt;/b&gt; US and Iraqi forces have launched a major offensive against a town suspected of harboring insurgents in northern Iraq. At least eight people have been killed and dozens injured in the fighting in Tal Afar Saturday.",Politics
Palace steps up security as Batman walks Security was stepped up around Buckingham Palace yesterday after the embarrassing lapse that allowed a protester dressed as Batman to storm the building.,Politics
"Protest banner unfurled before Powell visit Hours before Secretary of State Colin Powell was to arrive in Athens, Greece #39;s communist party draped a large banner protesting his visit over a side of the ancient Acropolis hill near the Parthenon.",Sport
Iran Dismisses New Nuke Site Charge as 'A New Lie'  VIENNA (Reuters) - A senior Iranian official said on  Thursday that the latest allegation that Tehran is hiding a  nuclear site from U.N. inspectors was a lie and denied that the  U.N. nuclear watchdog had even asked to visit it.,Politics
"Mourinho takes new club to his old den MONACO, AUGUST 26: Defending champions Porto have been drawn to face Chelsea in Group H, meaning Chelseas new coach Jose Mourinho - who won last seasons title with Porto -ill be able to exploit familiar conditions when Chelsea play their away ",Sport
Taiwanese should not fear Beijing leaders #39; lies During the Chinese Communist Party #39;s Central Committee plenary meeting this month we can expect to witness a power struggle between President Hu Jintao (  ) and Central ,Politics
Monza rain makes it a perfect day for Ferrari Ferrari grand slams have been taken for granted in formula one over the past five years. But Rubens Barrichello #39;s close victory over Michael Schumacher here in the Italian grand prix was a remarkable success ,Sport
More delays for British Airways passengers in London (AFP) AFP - British Airways cancelled four more flights due to what it called lingering problems from a staff shortage at London's Heathrow Airport which delayed thousands of travellers earlier in the week.,Politics
"Iran May Curb Nuke Work (CBS/AP) Iran has agreed in principle to temporarily stop some suspect activities that its critics allege are meant to make nuclear weapons, as it seeks to blunt censure at an upcoming UN meeting, diplomats said Tuesday.",Politics
"US bid for medal blocked ATHENS -- They had their moments. There was the inspiring comeback against Greece, which got them not only to the semifinals, but, even better, to the  quot;Today quot; show set and a live audience with Katie Couric. There was the marked improvement in the standings from the previous meltdowns in Sydney and Atlanta.",Sport
"Greek sprinters withdraw from Olympics ATHENS -- The final curtain fell Wednesday on a week-long drama that has riveted this nation when Greece #39;s two top sprinters, swept up in a suspected doping scandal, withdrew from the Summer Olympics and competitions that might have ...",Sport
"A Greek revival Athens defied skepticism by staging  #39;dream Games #39; Athens -- The venues didn #39;t fall down. The terrorists were kept at bay. The US Olympians waved the flag anyway, and nobody got hurt.",Sport
"NATO, Russia United Against Terrorism (AP) AP - NATO diplomats and Russia's ambassador to the alliance pledged to remain united in the fight against terror Tuesday, condemning that attack on a Russian school that left more than 350 people dead.",Politics
Pinsent Wins Fourth Gold Rower Matthew Pinsent wins his fourth gold medal Saturday after his boat edges Canada by .08 seconds in the coxless four.,Sport
Israel turns up heat on prisoners Israel launches psychological war against hundreds of Palestinian inmates on hunger strike for better conditions.,Politics
"Jury Selection Begins in Kobe Bryant Rape Case  EAGLE, Colo. (Reuters) - Hundreds of prospective jurors in  the high-profile Kobe Bryant rape case turned up on Friday for  jury selection in a trial of the star athlete that lawyers said  is shaping up to be full of rancor.",Sport
"U.S.: Bin Laden Likely Issuing Orders BAGRAM, Afghanistan - The trail has gone cold in the hunt for suspected Sept. 11 mastermind Osama bin Laden three years after the audacious attacks, but the al-Qaida chief and his No...",Politics
"Another day without practice for Phil BLOOMFIELD HILLS, Mich. -- Phil Mickelson skipped a practice for the second straight day on Thursday, 24 hours before the Ryder Cup gets under way at Oakland Hills.",Sport
"Jordanian hostage freed in Iraq A Jordanian who disappeared in Iraq two weeks ago and was believed to have been kidnapped has been freed and is in the custody of Iraqi police, Foreign Ministry spokesman Ali al-Ayed told reporters yesterday. ",Politics
"'Policemen killed' in Saudi chase Three Saudi security staff are killed while chasing suspected militants, state television says.",Politics
"Steroid rage Swift, decisive action can save baseballs image New York Yankee Jason Giambi was outted as a cheat last week by the San Francisco Chronicle. The paper obtained federal grand jury testimony that Giambi admitted what most people already believed: hed taken ",Sport
"Court upholds Anwar political ban PUTRAJAYA, Malaysia -- Former Malaysian Deputy Prime Minister Anwar Ibrahim will not be making a swift return to politics after the country #39;s Federal Court Wednesday upheld a 1998 corruption conviction against him.",Politics
US Soldier Vows to Plead Guilty to Charges in Abu Ghraib Scandal One of the US soldiers charged in the Iraq #39;s Abu Ghraib prisoner abuse scandal says he will plead guilty to some of the charges.,Politics
"Kerry Film Not Meant to Combat Attack Ads-Director (Reuters) Reuters - Director George Butler says he hasn't\seen the ads that attack U.S. presidential hopeful John Kerry's\record in Vietnam, noting that his documentary ""Going Upriver:\The Long War of John Kerry,"" was well under way before the\commercials were first aired.",Politics
Vieira Looks to Golden Future with Gunners Captain Patrick Vieira predicted a terrific future at Arsenal as the club moved within touching distance of setting a new unbeaten league record.,Sport
"Stranded Afghan Refugees Find a Home in Canada  TORONTO -- Habibullah Abdul Ghafar is drinking black tea and resting after arriving in Canada from Kyrgyzstan, the Central Asian country where he and his family were stranded as refugees. Inside his one-bedroom apartment on the east side of Toronto, the furniture is sparse. A sofa, chair and kitchen table the Canadian government gave them line the room.",Politics
Security Council condemns armed groups in Haiti The UN Security Council condemned illegal armed groups in Haiti it said were performing unauthorized law enforcement and called on the transitional government ,Politics
"Zee not to re-bid for cricket rights ZEE Telefilms Ltd (ZTL) has decided not to re-bid for the rights to broadcast cricket matches played in India.  quot;The board of directors in its meeting on September firmly decided against re-bidding, quot; ZTL said in a press release issued here on Tuesday.",Sport
"Sanofi-Aventis becomes world's third-largest pharmaceutical company (AFP) AFP - French pharmaceutical group Sanofi-Synthelabo formally announced the birth of Sanofi-Aventis, the world's third-largest pharmaceutical company, ranking number one in Europe.",Politics
Afghan Prison Releases 363 Pakistanis (AP) AP - Hundreds of Pakistanis jailed for fighting alongside the Taliban were released from an Afghan prison Sunday  #151; a major gesture meant to better strained relations between the neighboring countries.,Politics
Russia tightens Caucasus security Russia announces a new security structure for the North Caucasus to prevent Beslan-style terror attacks.,Politics
"Tigers Squeak by Slumping White Sox 5-4 (AP) AP - Marcus Thames drove in three runs, and Nate Robertson pitched eight strong innings in the Detroit Tigers' 5-4 victory over the slumping Chicago White Sox on Wednesday night.",Sport
"Dumais advances in 3m springboard; Despatie top qualifier Athens, Greece (Sports Network) - Alexandre Despatie of Canada was the top qualifier as he moved into the semifinals of the men #39;s 3-meter springboard diving competition on Monday.",Sport
"Ghana leader looks set to win second term Accra - Ghana #39;s leader, John Kufuor, is expected to win a second and final four-year term when voters in the world #39;s second-biggest cocoa grower choose their leader in a presidential election on Tuesday.",Politics
"Church Says Girls' Communion Not Valid BRIELLE, N.J. - An 8-year-old girl who suffers from a rare digestive disorder and cannot eat wheat has had her first Holy Communion declared invalid because the wafer contained no wheat, violating Roman Catholic doctrine...",Politics
"A.L. Wrap: Molina Leads Angels to Sweep of Yankees  NEW YORK (Reuters) - Bengie Molina had four hits, including  a three-run homer, as the Anaheim Angels completed a three-game  series sweep of the New York Yankees with a 4-3 win on Sunday.",Sport
"Kabul bounty hunter trial resumes The trial of three Americans accused of torture and hostage-taking in Afghanistan is due to resume shortly in the capital, Kabul. Last week the US Federal Bureau of Investigation released material which could be used as evidence in the case.",Politics
NL Wrap: Pujols Goes Deep Again as Cardinals Cruise  NEW YORK (Reuters) - Albert Pujols belted his major-league  leading 43rd homer and Jim Edmonds followed with a two-run shot  as the St Louis Cardinals eased to a 7-2 win over the San Diego  Padres in National League action Thursday.,Sport
"No Jazz in Russia New York, NY (Sports Network) - The NBA has decided to postpone the pre-season game the Utah Jazz were scheduled to play in Russia because of security concerns.",Sport
"Israel plans 530 settler homes Israel is planning to build more than 530 new settler homes in the West Bank after Washington signalled it would accept growth in Jewish enclaves in the occupied territory, political sources say.",Politics
"Eight terror suspects charged in Britain  LONDON, Aug. 17 (Xinhuanet) -- British police on Tuesday charged eight terrorism suspects with conspiracy to murder. ",Politics
"Sadr Aide Tells Iraq Militia to Cease Fire -- TV  BEIRUT, Lebanon (Reuters) - A top aide to Iraq's rebel  Shi'ite leader Moqtada al-Sadr called on the Mehdi Army militia  Monday to cease fire across Iraq and said Sadr was preparing to  announce plans for a major political program.",Politics
"125,000 Without Power As Storm Slams S.C. MOUNT PLEASANT, S.C. - Tropical Storm Gaston sloshed ashore in South Carolina Sunday with near hurricane-force wind, spinning sheets of rain that flooded roads as the storm knocked out power to thousands of people...",Politics
"At least 14 people killed, 200 injured in Bangladesh #39;s bomb blasts At least 14 people were killed and over 200 injured, as a series of bombs and grenades exploded through a rally here organized by the main opposition the Awami League Saturday ",Politics
"Bears could keep kids from school (Reuters) Reuters - Some 30 brown bears have been terrorising a Transylvanian mountain village\and could delay the start of the school year, local authorities say.",Politics
"President to open EC hospital CAPE TOWN - President Thabo Mbeki, who was still in Ivory Coast yesterday, is scheduled to perform the official opening of Mthatha #39;s Nelson Mandela Academic Hospital tomorrow, the Eastern Cape Health Department announced yesterday.",Politics
"Illinois Proves Rank Sporting their brand-new No. 1 ranking, Illinois reigns 14 three-pointers on Chicago State as the Illini cruise to a 78-59 triumph on Monday night.",Sport
"Palestinian militant killed in Gaza blast: security sources GAZA CITY : An Al-Aqsa Martyrs #39; Brigades militant was killed and two other Palestinians were wounded in an explosion in Gaza City #39;s eastern Shejaya neighborhood, Palestinian security sources told AFP.",Politics
"Children Return to Classes in Russia Children returned to classes in this grief-stricken southern Russian town Wednesday for the first time since heavily armed militants seized more than 1,200 hostages at ",Politics
"Cheney Due to Lash Into Kerry in Speech NEW YORK - Vice President Dick Cheney was stepping up to denounce Democrat John Kerry's ""confusion of conviction"" after President Bush formally won the Republican nomination for a second term in a carefully choreographed GOP convention roll call.    The second day of the convention brought out thousands of protesters who set out on a march to the convention site, getting in the way of a busload of delegates and engaging in shouting matches with officers around Manhattan...",Politics
"Bangladesh Opposition calls new strike Dhaka, Aug 29: Bangladeshs main Opposition party has called for a new general strike tomorrow, to protest last weeks grenade attack on its leader, Ms Sheikh Hasina Wajed, coinciding with a ruling party demonstration which was earlier put back by two ",Politics
"A balancing act: Australia #39;s diplomatic relations HAMISH ROBERTSON: The Foreign Minister, Alexander Downer, sparked quite an argument last week with his comments in Beijing about whether Australia would side with the United States in any war over Taiwan.",Politics
"A #39;s, Sox look like AL #39;s best For eight innings, anyway, it was the kind of pulsating confrontation that was anticipated considering how tough it has been to separate these two teams lately.",Sport
"SI.com OAKLAND, California (Ticker) -- The Oakland Athletics made sure that Miguel Tejada  #39;s return was an unhappy one. Oakland rallied for three runs in the sixth inning and Tim Hudson allowed one earned run in ",Sport
"COL FB: Ohio State 24, Marshall 21 Mike Nugent #39;s 55-yard field goal as time expired Saturday gave the ninth-ranked Ohio State Buckeyes a 24-21 win over the Marshall Thundering Herd.",Sport
F1: Rubens gets flier Rubens Barrichello topped a record-breaking qualifying session at Monza with the fastest ever lap in Formula One to grab pole position for today #39;s Italian Grand Prix.,Sport
Athletics not worth the price Big-time college athletic departments who assert that their teams #39; success leads to increased alumni donations and a better applicant pool have created an  quot;arms ,Sport
Iranian MP welcomes Allawi visit to Tehran Iranian Majlis deputy and member of foreign policy and national security commission Elham Aminzadeh said Monday the forthcoming trip of Iraqi Prime Minister Iyad Allawi to Iran ushers in a new chapter in bilateral relations.,Politics
"Iraqis try to lift town #39;s siege TALL AFAR, Sept 11: Hundreds of Iraqis left the trouble spot of Tall Afar, as regional heavyweights initiated contacts with the government on Saturday in a bid to end a US-led operation that has killed at least 50 people.",Politics
England need to get real England #39;s opening World Cup draw with Austria has posed a whole host of questions about coach Sven-Goran Eriksson and captain David Beckham - and they had better find some fast answers in Katowice on Wednesday.,Sport
"Korea #39;s tortured reckoning with collaborators It has only just begun and already South Korea #39;s program of historical reckoning of the often brutal Japanese occupation and colonization has produced its first victim. With no small amount of irony, it was the chairman of the governing ...",Politics
"Williams Thumps Schnyder, Roddick Roars On  NEW YORK (Reuters) - Serena Williams and Andy Roddick  produced some explosive tennis at the U.S. Open on Sunday as  their respective title challenges gained strength.",Sport
Tribunal to Consider Defense Lawyer for Milosevic Former Yugoslav President Slobodan Milosevic wraps up the opening statement of his war crimes trial defense on Wednesday after launching a counterblast to charges of ethnic cleansing in the Balkans in the 1990s.,Politics
"Cuba takes gold medal in baseball ATHENS Cuba captured its third gold medal in Olympic baseball on Wednesday, beating Australia by 6-2 as Frederich Cepeda hit a two-run homer for the Cubans.",Sport
"Troy shows #39;em TROY - The Troy University Trojans put their new-fangled marketing bells and whistles on display for a national television audience Thursday night, but it was old-fashioned football that secured the 24-14 upset over No.",Sport
Blair - Wembley key to 2012 Tony Blair says the completion of Wembley will boost London's hopes of staging the 2012 Olympics.,Sport
"Effort Intensifies to Secure Penn Station (AP) AP - Trash cans are welded shut, armed guards are watching rail yards and thousands of cops are patrolling Penn Station. North America's busiest train station is the epicenter of the city's largest police deployment in memory.",Politics
"Sudan committed to resolving Darfur crisis: Bashir KHARTOUM, Sept 4 (AFP) -- Sudanese President Omar el-Bashir declared that he was committed to resolving the crisis in the troubled western Darfur region amid international criticism that his government was not doing enough to stop what the UN has ",Politics
"Yankees' Closing Acts Resolve All Plot Twists It was a surreal and stomach-turning night for the Yankees against the Minnesota Twins on Thursday, and when it ended, it was also a successful night.",Sport
"Montreal Expos Team Report - September 11 (Sports Network) - Livan Hernandez has 50 wins since the start of the 2001 season. Unfortunately for the powerful righthander, he hasn #39;t solved the Atlanta Braves.",Sport
"Trial of Saudis proposing democracy postponed amid protest RIYADH, Saudi Arabia -- A Saudi judge postponed the trial of three advocates seeking democratic overhauls yesterday after their supporters, in a rare show of public dissent, demonstrated for access and then protested loudly once allowed into court.",Politics
Jets Sign Quarterback Quincy Carter (AP) AP - Herman Edwards believes not giving Quincy Carter a second chance would be a crime.,Sport
"Terror charges London, Aug. 17 (Reuters): Britain charged eight men today with conspiracy to murder and other terrorism charges, some of them relating to plans of US buildings that could have been used to organise attacks. ",Politics
"Singapore #39;s PM Backs China Over Taiwan Independence Singapore #39;s Prime Minister Lee Hsien Loong has warned Taiwan against moving toward independence, saying he supports the  quot;one China quot; policy.",Politics
Wilson sets the pace at Texas Open SAN ANTONIO -- Dean Wilson shot a five-under 65 on Friday and led Ted Purdy by a stroke halfway through the Texas Open. Wilson was at 11-under 129 after 36 holes at the La Cantera Golf Club course in the rocky hills just north of San Antonio.,Sport
"B-R's opening task is not an easy one When the Old Colony League was trimmed to just four teams during the offseason, the spotlight was quickly cast on Bridgewater-Raynham's game at Marshfield Oct. 29.",Sport
"Soccer: Ferguson looking to Ferdinand to steady shaky United ship MANCHESTER, England : Alex Ferguson is hoping the return of Rio Ferdinand will usher in a period of defensive stability for Manchester United as the club struggles to get its season back on track.",Sport
Air India case: roommate of Crown star witness forgets previous testimony (Canadian Press) Canadian Press - VANCOUVER (CP) - The former roommate of a star Crown witness became the latest in a number of defence witnesses for an accused Air India bomber who has had trouble remembering things.,Politics
Chelsea Beats Paris St. Germain in Champions League  LONDON (Reuters) - Coach Jose Mourinho began his quest for  a second successive Champions League title in the best way  possible when his Chelsea side beat Paris St. Germain 3-0 in  their opening Group H match Tuesday.,Sport
"Russia Counts Cost of Bloody End to School Siege  BESLAN, Russia (Reuters) - Russia began counting the cost  on Saturday at the end of siege of a school captured by Chechen  gunmen which killed at least 200 people and cast fresh doubts  on Moscow's policy in the turbulent region.",Politics
"Speed Up Saddam's Trial, Allawi Tells Court (Reuters) Reuters - Interim Prime Minister Iyad Allawi\urged an Iraqi court Monday to speed up proceedings against\toppled leader Saddam Hussein and his close aides.",Politics
"Moya Tames Olympic Wind and Enqvist; Dementieva Out  ATHENS (Reuters) - Spanish third seed Carlos Moya tamed a  swirling wind and dogged Swedish opponent Thomas Enqvist to  reach the second round of the Olympic men's singles with a 7-6,  6-7, 9-7 victory Monday.",Sport
UN backs Lebanon sovereignty call The Security Council calls for foreign troops to leave Lebanon -  a move aimed at reducing Syrian influence.,Politics
"Anderson going back to the Titans Nashville, TN (Sports Network) - The Tennessee Titans, who lost kicker Joe Nedney for the season due to a hamstring injury, have announced that they will bring Gary Anderson out of retirement for the second time.",Sport
"NATO, Russia to Boost Anti-Terror Cooperation  BRUSSELS (Reuters) - NATO and Russia Tuesday agreed to  boost cooperation in the fight against terrorism after a spate  of attacks on Russian soil including the Beslan school siege  that ended with at least 335 deaths.",Politics
"WBA complete Earnshaw signing WEST BROMWICH, Aug 30 (SW) - English Premiership club West Brom have finalised the purchase of Wales striker Robert Earnshaw. The 3m fee paid to Cardiff City is a club record for the midlands club, a price ",Sport
Marlins president looks for support at US Cellular Field Converting Chicago fans into Marlins #39; supporters isn #39;t an easy assignment. But team president David Samson gave it his best shot Monday morning.,Sport
Baseball Players Union Meets in Valley (CBS 5 NEWS) - The controversy surrounding steroid use in Major League Baseball could heat up today as the Players Union begins a week long meeting here in the valley.,Sport
"Sanders back on the scene OWINGS MILLS, MD. -- Deion Sanders is back in the National Football League, this time with the Baltimore Ravens. The seven-time Pro Bowl defensive back passed his physical yesterday and formally ended his ",Sport
Assembly to debate Musharraf role Pakistan #39;s national assembly is due to debate whether President Pervez Musharraf should serve both as president and armed forces chief.,Politics
"Howe Done with Mets, Effective at Season's End  New York, NY (Sports Network) - The New York Mets have  reportedly told Art Howe he will be fired, but he has agreed to  remain as the team's manager until the end of this season.",Sport
"U.S. Begins Long Fightback at Ryder Cup  BLOOMFIELD HILLS, Michigan (Reuters) - The U.S. began the  long haul back from a record five-point opening-day Ryder Cup  deficit in positive fashion on Saturday.",Sport
"Almost Perfect: U.S. Wins Softball Gold ATHENS, Greece - The U.S. softball team won its third straight gold medal with an unprecedented and nearly unblemished romp through the Olympics, capped by a 5-1 victory Monday over an Australian team that, like the rest of softball's elite, never had a chance...",Politics
"U.S. Battles Shiites in Iraqi Holy City (AP) AP - U.S. tanks and troops rolled back into the center of Najaf and battled with Shiite militants Sunday, reigniting violence in the holy city just as delegates in Baghdad opened a conference meant to be a landmark in the country's movement toward democracy.",Politics
 #39;Zippy #39; chipper despite loss A couple of the somebodies around here are going to walk away from Flushing Meadow with a million bucks apiece in their petty cash stash.,Sport
"Two blasts hit northwest Spain Small explosions have rattled two towns in northwestern Spain, injuring four people, after a telephoned warning in the name of the armed Basque separatist group ETA, officials said.",Politics
"North Korea May Delay Nuclear Talks, US, UK Officials Say North Korea may delay discussions to prepare a fourth round of six-nation talks aimed at dismantling the communist nation #39;s nuclear programs, US and UK government officials said.",Politics
"Seattle Stops Detroit Lauren Jackson returns from a three-game absence to score 15 points, helping Seattle get an 86-67 victory over the Shock.",Sport
"Ivanov: Russia to Revamp Security, Seek Cooperation (Reuters) Reuters - Russia will revamp its security forces\and seek international cooperation to hunt militants in the\wake of a school siege which killed more than 300 people nine\days ago, Defense Minister Sergei Ivanov said Sunday.",Politics
Canucks re-sign Sedin twins CBC SPORTS ONLINE - The Vancouver Canucks have re-signed the Sedin twins for another season. Henrik and Daniel Sedin each agreed to one-year deals with the Canucks on Friday.,Sport
Bertuzzi pleads not guilty Vancouver Canucks star Todd Bertuzzi has pleaded not guilty to a charge of assault causing bodily harm. The plea was entered during a brief arraignment hearing Thursday morning in a Vancouver court room.,Sport
